air_temp,rh,soil_moisture,soil_temp,co2,outside_temp,hour,dli_so_far,cool_trigger,cool_target,heat_trigger,rh_high,rh_low,sm_low,co2_trigger,fan,vent,mister,heater,irrigation,lights,co2_inject,fan_min,mister_min,heater_min,irrigation_min,lights_min,co2_min
27.9,62.1,49.7,26.2,1492.0,25.4,16,3.96,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,1,0,0,0,0,25,240,0
38.4,39.9,76.4,18.2,977.0,35.3,8,2.68,27.5,25.5,9.5,90.5,61.9,50.8,787.0,3,2,1,0,0,0,0,30,25,0,0,0,0
28.8,42.7,35.3,25.0,885.0,24.0,14,2.45,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,0,1,0,0,15,25,0,35,0,0
7.2,97.1,96.4,29.0,672.0,5.0,1,0.0,28.9,26.9,10.0,89.8,59.3,58.5,658.0,2,1,0,1,0,0,0,25,0,30,0,0,0
13.7,66.0,42.8,22.0,704.0,12.3,4,0.0,30.8,28.8,12.8,90.1,61.5,45.4,674.0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.6,69.1,41.4,18.6,893.0,22.1,0,0.0,30.7,28.7,10.2,91.1,64.4,53.2,686.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.2,35.1,28.4,23.2,1102.0,26.5,10,6.33,28.2,26.2,8.1,87.0,56.2,44.3,655.0,0,0,1,0,1,0,0,0,25,0,35,0,0
10.9,62.7,51.8,21.3,1533.0,12.7,9,4.86,25.9,23.9,9.0,92.9,61.2,52.2,797.0,1,1,0,0,1,0,0,15,0,0,25,0,0
14.8,90.5,17.9,18.4,1100.0,12.3,7,1.09,31.5,29.5,12.0,90.6,56.5,50.7,735.0,0,0,0,0,1,0,0,0,0,0,45,0,0
31.7,65.7,41.7,19.9,629.0,19.7,3,0.0,29.1,27.1,10.6,90.6,60.9,44.2,713.0,2,1,1,0,0,0,0,15,10,0,0,0,0
41.5,68.7,42.9,19.4,268.0,36.0,4,0.0,27.9,25.9,10.3,91.4,64.6,57.5,631.0,3,2,1,0,0,0,0,25,15,0,0,0,0
31.0,43.3,92.2,22.0,956.0,26.1,3,0.0,26.8,24.8,11.8,87.6,57.8,51.5,637.0,2,1,1,0,0,0,0,20,20,0,0,0,0
10.9,60.1,44.4,25.5,1517.0,6.7,4,0.0,25.7,23.7,12.2,85.5,57.4,41.2,710.0,1,1,0,1,0,0,0,15,0,25,0,0,0
34.8,40.5,79.3,21.5,389.0,31.9,11,6.65,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,25,25,0,0,0,0
34.7,65.8,62.4,21.9,413.0,39.5,5,0.0,27.0,25.0,13.0,92.6,55.9,46.5,647.0,3,1,1,0,0,0,0,35,20,0,0,0,0
9.5,93.3,53.7,21.6,1453.0,5.0,13,2.72,26.8,24.8,9.6,92.9,62.1,52.4,601.0,1,1,0,1,0,0,0,15,0,20,0,0,0
13.6,88.8,52.6,25.3,614.0,5.7,5,0.0,30.5,28.5,12.3,89.0,61.2,43.0,643.0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.8,93.9,43.0,20.6,787.0,39.7,12,8.14,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,0,0,1,0,0,50,0,0,30,0,0
10.7,93.2,51.5,23.6,668.0,39.1,17,4.05,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,0,1,0,20,0,25,0,240,0
32.0,56.5,68.7,21.7,1703.0,28.7,20,10.67,26.8,24.8,9.2,92.6,57.0,59.2,752.0,3,2,1,0,0,0,0,20,15,0,0,0,0
28.1,55.0,42.9,10.4,639.0,25.7,18,3.73,26.1,24.1,12.7,87.2,57.7,43.2,666.0,2,1,1,1,1,1,0,25,15,80,25,240,0
7.3,85.5,46.3,23.3,438.0,16.6,13,9.04,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,1,1,0,1,0,0,35,25,0,15
12.4,35.1,64.7,19.9,399.0,5.0,20,18.57,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,30,0,0,0,0
35.6,66.1,49.4,25.1,1621.0,32.0,1,0.0,31.9,29.9,14.8,86.1,62.1,52.0,738.0,2,1,1,0,0,0,0,20,10,0,0,0,0
16.2,89.3,40.8,22.7,603.0,8.2,22,12.44,28.6,26.6,14.6,87.1,59.9,43.5,612.0,1,1,0,1,0,0,0,20,0,20,0,0,0
5.1,39.1,24.1,21.2,795.0,5.0,20,15.71,26.1,24.1,14.5,91.1,64.2,58.3,730.0,0,0,1,1,1,0,0,0,30,55,45,0,0
10.6,87.5,71.2,20.9,1255.0,5.0,10,1.57,25.1,23.1,10.0,87.6,57.7,56.2,752.0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.0,42.5,61.2,21.3,942.0,26.8,17,6.97,25.9,23.9,14.7,87.3,58.6,46.4,780.0,0,0,1,0,0,1,0,0,25,0,0,185,0
23.9,57.0,45.9,26.2,560.0,16.1,22,13.11,25.3,23.3,13.6,85.8,58.1,51.3,609.0,0,0,1,0,0,0,0,0,15,0,0,0,0
13.9,60.8,54.8,26.1,667.0,13.7,5,0.0,30.0,28.0,12.9,91.6,59.8,50.7,665.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.7,66.7,95.2,15.7,698.0,22.7,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,36.7,64.8,25.0,1697.0,28.7,8,0.68,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,1,0,0,0,15,30,35,0,0,0
28.5,90.8,51.9,26.6,1449.0,29.0,1,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,0,0,0,20,0,0,0,0,0
40.3,54.0,58.2,20.7,957.0,26.3,16,13.77,31.6,29.6,9.9,85.2,57.4,47.3,670.0,3,2,1,0,0,0,0,20,15,0,0,0,0
27.4,66.2,71.3,26.3,554.0,28.5,7,0.72,30.4,28.4,10.7,85.3,56.2,40.8,666.0,0,0,0,0,0,0,1,0,0,0,0,0,10
28.6,64.4,42.9,21.4,1556.0,38.0,8,1.07,29.5,27.5,8.9,88.5,63.9,40.7,771.0,1,1,0,0,0,0,0,15,0,0,0,0,0
6.1,83.1,91.9,25.6,421.0,5.0,10,3.97,28.8,26.8,14.6,88.5,57.7,42.8,740.0,0,0,0,1,0,0,1,0,0,55,0,0,20
25.6,51.4,57.0,24.0,1271.0,21.5,19,6.95,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,20,0,0,0,0
11.2,69.4,22.2,11.2,1039.0,29.1,19,7.21,30.5,28.5,8.4,91.8,63.6,46.8,732.0,0,0,0,1,1,0,0,0,0,70,45,0,0
26.3,86.8,53.1,19.7,1507.0,17.2,1,0.0,28.9,26.9,10.3,87.6,55.1,51.9,653.0,1,1,0,0,0,0,0,15,0,0,0,0,0
5.3,53.7,77.4,18.5,796.0,5.0,11,4.42,31.9,29.9,13.5,92.5,64.0,40.4,758.0,0,0,1,1,0,0,0,0,20,50,0,0,0
22.7,80.8,84.6,24.0,860.0,18.2,18,11.47,27.9,25.9,11.9,88.5,63.3,58.2,786.0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.2,61.9,62.4,23.5,1250.0,32.3,8,2.43,25.0,23.0,14.0,89.9,56.3,56.3,743.0,3,2,1,0,0,0,0,25,15,0,0,0,0
11.9,70.3,78.5,20.5,995.0,9.1,9,1.21,31.7,29.7,13.0,92.9,64.7,58.4,751.0,0,0,0,1,0,0,0,0,0,25,0,0,0
14.1,73.5,27.8,16.7,1011.0,11.5,7,0.92,30.9,28.9,11.4,85.4,55.2,49.5,633.0,0,0,0,0,1,0,0,0,0,0,40,0,0
16.7,86.9,56.4,20.0,798.0,18.3,19,6.14,32.0,30.0,8.8,91.8,63.6,51.1,669.0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.3,89.4,40.5,23.0,412.0,17.5,18,16.94,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,30,0,0
37.0,60.4,55.2,10.1,534.0,23.2,20,3.75,30.2,28.2,8.5,91.1,62.9,48.0,744.0,3,2,1,1,0,0,0,15,15,80,0,0,0
43.1,63.5,38.8,20.8,1027.0,37.1,17,6.59,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,1,1,0,25,15,0,35,230,0
19.6,45.4,41.6,24.0,797.0,20.1,21,12.53,26.6,24.6,12.6,87.6,61.2,57.8,721.0,0,0,1,0,1,0,0,0,25,0,35,0,0
12.6,41.9,95.1,13.2,633.0,5.0,21,16.68,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,25,50,0,0,0
20.6,51.1,86.3,25.1,576.0,21.0,15,4.27,26.9,24.9,8.2,91.5,56.8,41.0,751.0,0,0,1,0,0,0,1,0,15,0,0,0,15
35.3,86.5,59.0,19.8,858.0,33.1,6,0.0,31.2,29.2,8.4,86.7,64.1,57.8,736.0,2,1,0,0,0,0,0,35,0,0,0,0,0
8.8,57.6,94.0,25.1,605.0,5.0,2,0.0,29.0,27.0,9.9,85.4,62.4,43.4,685.0,0,0,1,1,0,0,0,0,15,25,0,0,0
32.4,39.0,27.7,26.2,836.0,25.8,4,0.0,27.1,25.1,8.3,85.2,59.3,57.7,649.0,3,2,1,0,1,0,0,15,25,0,45,0,0
34.2,87.1,92.6,27.3,811.0,26.0,21,16.59,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,0,0,0,0,0,15,0,0,0,0,0
11.8,58.1,48.9,27.7,785.0,14.3,19,16.53,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,15,20,0,0,0
10.1,58.8,43.1,22.5,1405.0,5.0,13,4.51,26.5,24.5,9.3,91.9,60.1,41.8,743.0,0,0,1,0,0,0,0,0,15,0,0,0,0
25.3,65.9,45.8,22.5,1459.0,19.7,12,9.49,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,25,0,0
37.7,86.5,55.8,27.1,363.0,27.0,1,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,0,0,0,0,0,20,0,0,0,0,0
28.2,58.1,46.4,22.3,723.0,27.9,16,5.43,28.7,26.7,14.5,92.7,56.3,47.0,740.0,0,0,0,0,1,1,1,0,0,0,25,240,5
10.5,71.7,20.1,33.4,612.0,5.0,22,16.06,26.2,24.2,8.1,86.3,61.7,52.6,787.0,0,0,0,0,1,0,0,0,0,0,45,0,0
30.0,65.9,66.5,20.9,676.0,24.1,13,9.63,28.8,26.8,8.2,90.8,60.4,45.4,666.0,2,1,1,0,0,0,0,10,5,0,0,0,0
14.5,53.4,50.2,23.8,818.0,16.1,15,7.83,29.8,27.8,12.5,90.2,61.1,59.2,702.0,0,0,1,0,1,0,0,0,20,0,30,0,0
28.8,91.6,54.4,23.5,646.0,25.6,16,7.75,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,1,0,25,0,0,0,90,0
11.9,91.9,42.9,14.1,1490.0,36.2,22,5.42,25.8,23.8,8.8,93.0,59.1,40.0,791.0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,91.5,44.1,28.2,749.0,37.0,11,4.87,28.6,26.6,11.7,92.4,61.2,46.2,680.0,0,0,0,0,1,0,0,0,0,0,25,0,0
22.2,49.2,86.9,24.3,1038.0,24.9,12,2.68,31.1,29.1,10.7,88.2,58.0,50.4,709.0,0,0,1,0,0,0,0,0,20,0,0,0,0
25.4,37.3,56.3,18.8,781.0,33.4,18,6.16,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,1,0,0,30,0,0,240,0
26.9,94.2,37.1,23.3,672.0,38.7,14,5.58,29.3,27.3,9.2,92.1,57.1,41.8,775.0,1,1,0,0,1,0,0,20,0,0,25,0,0
10.7,97.0,27.0,22.2,458.0,12.7,1,0.0,29.9,27.9,9.9,87.8,55.9,50.0,632.0,2,1,0,1,1,0,0,25,0,25,40,0,0
22.9,87.7,48.7,15.5,1539.0,13.8,3,0.0,25.6,23.6,11.1,89.6,57.3,47.4,614.0,1,1,0,0,0,0,0,15,0,0,0,0,0
25.8,85.9,45.7,24.7,732.0,16.1,1,0.0,26.3,24.3,13.0,87.9,63.5,44.8,708.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,78.1,54.8,18.6,709.0,28.5,6,0.0,25.6,23.6,13.0,86.8,56.9,46.3,780.0,3,2,1,0,0,0,0,25,15,0,0,0,0
37.9,63.8,77.5,22.1,1683.0,34.6,22,15.2,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,0,0,0,30,15,0,0,0,0
22.9,88.8,85.5,24.9,1728.0,16.7,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,0,0,0,0,15,0,0,0,0,0
30.9,62.3,29.5,19.5,880.0,22.4,13,5.41,25.8,23.8,13.5,87.3,62.0,58.2,636.0,3,2,1,0,1,0,0,15,10,0,45,0,0
32.1,62.3,45.8,27.7,1515.0,30.2,16,15.32,30.1,28.1,10.2,89.3,64.2,50.8,723.0,2,1,1,0,1,0,0,25,15,0,25,0,0
25.7,55.9,83.7,15.8,700.0,24.2,14,5.6,29.6,27.6,11.9,87.4,64.1,41.9,742.0,0,0,1,0,0,0,1,0,20,0,0,0,10
24.2,86.9,90.4,21.4,801.0,20.5,21,11.55,31.7,29.7,13.6,92.1,58.9,59.9,631.0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6,69.4,17.8,24.3,680.0,19.2,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,45,0,0
9.8,89.3,41.8,21.4,1496.0,5.0,19,12.12,28.8,26.8,11.1,88.8,60.8,40.1,782.0,1,1,0,1,0,0,0,15,0,25,0,0,0
44.4,77.5,89.6,27.4,402.0,34.6,20,4.77,31.7,29.7,12.9,93.0,58.0,55.8,711.0,3,2,1,0,0,0,0,25,15,0,0,0,0
12.6,83.3,58.4,27.9,1479.0,17.6,23,15.77,25.5,23.5,11.5,85.6,62.2,51.0,767.0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6,88.8,43.1,20.8,1521.0,6.3,13,3.92,25.4,23.4,11.1,86.6,62.0,47.1,690.0,1,1,0,1,1,0,0,20,0,25,25,0,0
27.3,51.6,96.0,21.4,1385.0,20.2,21,17.76,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,20,0,0,0,0
28.8,64.2,51.7,9.7,703.0,27.3,4,0.0,29.6,27.6,13.5,91.6,59.8,50.2,744.0,0,0,0,1,0,0,0,0,0,85,0,0,0
25.5,62.5,82.7,28.7,906.0,27.0,8,1.1,31.7,29.7,10.0,92.7,63.9,45.7,763.0,0,0,1,0,0,0,0,0,15,0,0,0,0
40.9,45.2,90.5,18.0,1791.0,41.2,18,13.03,27.8,25.8,14.0,87.3,62.0,40.1,671.0,3,1,1,0,0,0,0,55,30,0,0,0,0
22.8,73.3,59.2,21.0,677.0,28.3,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.8,95.8,80.4,17.2,618.0,28.8,6,0.0,27.4,25.4,14.6,90.0,60.2,56.0,652.0,2,1,0,0,0,0,0,30,0,0,0,0,0
15.7,93.5,42.8,17.5,1495.0,18.2,0,0.0,25.4,23.4,13.2,91.7,64.2,42.0,788.0,1,1,0,1,0,0,0,15,0,15,0,0,0
35.6,92.0,58.1,23.9,446.0,31.6,0,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,0,0,0,0,0,20,0,0,0,0,0
30.2,58.9,51.2,19.3,767.0,23.6,16,4.58,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,1,0,15,15,0,0,240,0
40.9,36.7,58.3,15.3,480.0,27.7,17,5.15,27.0,25.0,8.8,89.1,56.7,51.8,634.0,3,2,1,0,0,1,0,25,25,0,0,240,0
13.0,84.4,58.1,23.8,587.0,15.2,4,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.9,65.4,64.4,23.3,600.0,19.1,12,7.81,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,1,0,0,0,0,0,10
11.5,98.4,37.1,26.2,612.0,5.0,0,0.0,26.8,24.8,13.4,89.3,55.1,40.0,702.0,2,1,0,1,0,0,0,25,0,25,0,0,0
28.0,71.9,83.8,22.1,709.0,25.6,9,4.63,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.4,69.3,42.7,20.5,1155.0,25.4,14,5.71,28.2,26.2,10.7,88.9,60.5,40.4,768.0,2,1,1,0,0,0,0,15,10,0,0,0,0
11.3,88.2,41.3,15.8,1527.0,7.7,15,10.6,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,1,0,0,15,0,20,30,0,0
27.3,61.0,49.9,10.6,1477.0,26.8,5,0.0,26.7,24.7,13.8,92.8,59.6,52.7,758.0,2,1,1,1,0,0,0,20,10,75,0,0,0
23.4,43.5,48.0,23.0,450.0,25.5,6,0.0,28.4,26.4,11.5,91.8,62.7,40.4,691.0,0,0,1,0,0,0,0,0,25,0,0,0,0
26.5,61.5,58.4,22.7,1415.0,19.5,13,4.89,25.8,23.8,10.1,88.4,58.0,55.3,649.0,1,1,1,0,0,0,0,15,10,0,0,0,0
6.2,99.3,56.0,22.4,520.0,21.3,22,4.2,28.4,26.4,11.5,85.7,61.7,57.3,628.0,2,1,0,1,0,0,0,30,0,40,0,0,0
29.9,60.6,54.3,19.5,1513.0,26.7,1,0.0,25.0,23.0,12.7,87.0,62.5,55.4,745.0,2,1,1,0,0,0,0,30,15,0,0,0,0
7.7,89.4,44.8,23.7,1545.0,5.6,19,13.94,31.1,29.1,9.1,87.9,63.5,43.8,764.0,1,1,0,1,0,0,0,15,0,25,0,0,0
9.9,91.3,48.7,16.5,646.0,5.0,20,18.69,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,0,1,0,0,0,15,0,25,0,0,0
33.0,55.9,86.1,18.0,415.0,36.6,23,10.94,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,0,0,0,45,25,0,0,0,0
41.0,42.1,66.7,26.2,565.0,37.4,18,8.54,27.0,25.0,9.0,89.4,59.5,50.2,643.0,3,2,1,0,0,0,0,35,25,0,0,0,0
30.2,85.0,44.7,18.1,1541.0,28.3,15,12.48,29.5,27.5,8.4,87.7,61.9,43.5,644.0,2,1,0,0,0,0,0,20,0,0,0,0,0
26.6,69.1,48.6,14.6,743.0,23.5,23,5.68,25.9,23.9,10.9,92.0,63.8,42.1,715.0,1,1,1,0,0,0,0,25,15,0,0,0,0
8.2,57.7,41.8,18.4,645.0,9.4,13,4.18,25.2,23.2,10.0,90.3,56.4,42.2,626.0,0,0,0,1,1,0,0,0,0,25,25,0,0
21.0,78.5,48.2,15.2,720.0,20.0,17,8.57,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,1,0,0,0,0,0,25,0,0
7.9,91.9,54.5,21.5,1545.0,5.0,6,0.0,27.1,25.1,8.6,88.4,56.7,46.9,759.0,1,1,0,1,0,0,0,20,0,20,0,0,0
13.7,54.6,63.0,25.4,717.0,10.6,9,1.71,25.5,23.5,10.4,91.4,57.6,52.1,682.0,0,0,1,0,0,0,0,0,15,0,0,0,0
26.6,54.7,43.7,9.4,646.0,24.9,13,10.91,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,1,0,1,0,15,90,30,0,10
22.5,52.7,69.7,21.7,471.0,17.7,19,10.59,27.9,25.9,14.9,85.5,64.3,50.0,701.0,0,0,1,0,0,0,0,0,20,0,0,0,0
41.7,73.0,95.3,24.2,555.0,38.2,12,1.64,25.5,23.5,11.0,85.7,57.8,53.1,662.0,3,2,1,0,0,0,0,40,20,0,0,0,0
13.3,38.0,53.4,23.2,884.0,8.0,13,6.88,31.7,29.7,10.2,86.5,56.9,49.6,769.0,0,0,1,0,0,0,0,0,25,0,0,0,0
27.1,81.4,37.8,24.2,863.0,22.7,10,5.46,28.6,26.6,14.6,88.4,55.2,44.7,700.0,0,0,0,0,1,0,0,0,0,0,30,0,0
32.3,83.1,42.6,21.8,359.0,18.3,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,0,0,0,0,0,20,0,0,0,0,0
13.1,82.5,81.9,20.9,384.0,26.6,7,0.64,28.0,26.0,10.8,87.4,56.4,53.1,627.0,0,0,0,0,0,0,1,0,0,0,0,0,15
31.7,86.9,49.4,19.8,622.0,32.1,4,0.0,31.2,29.2,9.9,91.2,61.6,42.3,659.0,2,1,0,0,0,0,0,20,0,0,0,0,0
12.6,63.9,55.8,16.8,1539.0,12.5,2,0.0,26.0,24.0,12.2,89.8,58.4,57.2,769.0,1,1,0,0,0,0,0,15,0,0,0,0,0
16.5,46.7,87.9,15.1,758.0,18.0,17,4.63,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,1,0,0,20,0,0,240,0
21.3,60.3,28.4,29.9,1614.0,16.5,11,6.33,27.7,25.7,14.6,87.6,63.1,55.0,734.0,1,1,1,0,1,0,0,15,15,0,45,0,0
30.3,47.2,86.2,22.3,1173.0,28.3,21,16.31,30.3,28.3,12.4,91.3,57.5,52.6,631.0,0,0,1,0,0,0,0,0,20,0,0,0,0
25.8,54.3,64.4,21.8,657.0,16.6,17,8.52,29.8,27.8,9.6,90.9,57.4,59.6,646.0,0,0,1,0,0,0,0,0,15,0,0,0,0
21.5,65.2,32.3,24.7,1031.0,20.6,3,0.0,25.2,23.2,12.3,90.0,55.7,46.3,775.0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.8,49.5,29.0,23.1,583.0,21.4,11,2.43,29.4,27.4,9.3,92.4,56.0,40.1,771.0,0,0,1,0,1,0,1,0,15,0,35,0,15
13.2,82.2,31.3,20.2,1035.0,15.2,8,2.88,28.1,26.1,13.4,90.2,62.0,48.1,647.0,0,0,0,1,1,0,0,0,0,20,35,0,0
29.4,63.3,41.7,23.4,320.0,23.3,7,1.12,28.0,26.0,12.0,90.0,60.0,50.0,700.0,2,1,1,0,1,0,0,10,5,0,30,0,0
6.7,87.9,49.3,18.4,1519.0,20.6,15,3.78,31.3,29.3,9.3,92.1,62.6,44.8,630.0,1,1,0,1,0,0,0,15,0,30,0,0,0
28.5,55.0,52.8,20.3,1522.0,24.5,19,13.6,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,0,0,0,0,20,15,0,0,0,0
13.9,66.7,27.4,23.0,874.0,8.3,4,0.0,26.9,24.9,11.5,87.4,58.4,49.1,701.0,0,0,0,0,1,0,0,0,0,0,40,0,0
25.0,90.6,48.8,22.8,1534.0,29.1,10,4.48,30.5,28.5,10.9,92.5,57.9,48.2,752.0,1,1,0,0,0,0,0,15,0,0,0,0,0
16.5,68.1,84.4,23.7,1199.0,11.3,20,13.22,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.2,59.2,48.8,23.7,726.0,16.9,3,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
8.5,85.2,53.5,19.6,1566.0,5.0,13,10.62,26.2,24.2,9.5,88.8,63.7,50.0,611.0,1,1,0,1,0,0,0,15,0,20,0,0,0
10.0,54.9,34.7,13.5,601.0,8.5,7,1.31,29.6,27.6,8.6,88.8,57.2,41.3,601.0,0,0,1,1,1,0,0,0,15,45,30,0,0
27.4,89.9,39.8,18.1,639.0,20.2,22,3.39,27.3,25.3,13.0,90.0,63.4,40.9,635.0,1,1,0,0,0,0,0,15,0,0,0,0,0
44.0,63.8,43.6,18.1,734.0,44.4,15,4.42,31.3,29.3,12.0,89.9,61.8,42.4,735.0,3,1,1,0,0,0,0,55,30,0,0,0,0
21.2,64.2,46.1,17.9,704.0,27.4,18,4.75,25.4,23.4,14.5,85.6,55.7,49.0,649.0,0,0,0,0,1,1,0,0,0,0,25,240,0
21.2,61.3,74.1,21.2,447.0,20.6,21,7.99,28.1,26.1,9.0,85.0,56.9,44.7,760.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,51.8,81.7,23.7,1001.0,5.0,2,0.0,26.8,24.8,11.2,90.2,60.1,44.0,621.0,0,0,1,1,0,0,0,0,20,35,0,0,0
24.6,97.2,87.6,24.6,988.0,21.8,11,2.51,26.1,24.1,14.2,87.9,55.5,46.6,774.0,2,1,0,0,0,0,0,25,0,0,0,0,0
44.4,59.6,31.6,17.6,1467.0,38.7,7,0.89,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,2,1,0,1,0,0,30,15,0,40,0,0
35.5,72.9,97.3,19.3,657.0,38.1,7,0.73,28.0,26.0,12.0,90.0,60.0,50.0,700.0,3,1,1,0,0,0,0,35,20,0,0,0,0
29.6,57.1,47.6,22.3,705.0,32.3,23,17.69,29.4,27.4,15.0,87.4,56.8,45.6,685.0,2,1,1,0,0,0,0,15,10,0,0,0,0
14.9,45.5,44.7,19.1,856.0,10.1,6,0.0,26.0,24.0,9.0,89.8,64.2,48.8,669.0,0,0,1,0,1,0,0,0,25,0,25,0,0
16.9,39.5,75.0,20.9,833.0,15.5,17,12.89,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,25,0,0,0,0
21.7,58.6,83.0,30.8,362.0,15.7,15,7.71,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,1,0,15,0,0,0,20
17.6,44.4,97.8,27.7,1176.0,11.1,14,4.45,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,25,0,0,0,0
13.0,55.5,51.0,21.5,731.0,12.0,19,9.59,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
21.5,55.3,42.0,20.1,333.0,11.1,2,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,0,0,0,0,0,15,0,0,0,0
11.5,49.7,82.9,29.1,1451.0,5.5,10,1.18,28.0,26.0,12.0,90.0,60.0,50.0,700.0,0,0,1,1,0,0,0,0,20,20,0,0,0
28.2,57.8,49.8,30.3,737.0,22.1,1,0.0,28.0,26.0,12.0,90.0,60.0,50.0,700.0,1,1,1,0,0,0,0,15,15,0,0,0,0
12.2,91.6,44.8,16.4,846.0,21.8,1,0.0,28.1,26.1,12.6,88.4,62.3,41.8,766.0,1,1,0,1,0,0,0,20,0,20,0,0,0
12.6,94.3,54.4,27.1,754.0,10.9,0,0.0,25.0,23.0,12.0,91.0,56.7,58.6,706.0,1,1,0,1,0,0,0,20,0,20,0,0,0
26.3,61.9,44.2,29.1,1552.0,23.1,22,5.43,25.7,23.7,12.4,85.5,64.4,44.2,737.0,1,1,1,0,0,0,0,25,15,0,0,0,0
11.7,90.1,44.0,16.7,777.0,8.6,21,5.86,30.2,28.2,10.2,90.3,57.4,46.5,772.0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6,85.0,55.8,23.1,580.0,6.0,4,0.0,30.5,28.5,12.1,85.8,60.4,49.4,665.0,0,0,0,1,0,0,0,0,0,20,0,0,0
14.7,95.0,50.5,27.1,706.0,28.7,9,3.09,26.4,24.4,14.7,91.5,58.4,56.8,704.0,2,1,0,1,1,0,0,20,0,20,30,0,0
